,movie_id,title,tags
427,45243,The Hangover Part II,hangover crew heads thailand stu wedding disaster bachelor party las vegas last year stu playing safe mellow pre wedding brunch however nothing goes planned bangkok perfect setting another adventure rowdy group comedy sunglasses interpol undercovercop hangover duringcreditsstinger sunglasses interpol undercovercop hangover duringcreditsstinger toddphillips
428,364,Batman Returns,defeated joker batman faces penguin warped deformed individual intent accepted gotham society crooked businessman max schreck coerced helping become mayor gotham attempt expose batman different light selina kyle max secretary thrown top building transformed catwoman mysterious figure personality disorder batman batman must attempt clear name time deciding must done catwoman action fantasy holiday corruption doublelife dccomics crimefighter hallucination christmastree gothamcity vigilante superhero violence darkhero fictionalcity supervillain superpowers deformed birdcage evilcircus christmasholiday holiday corruption doublelife dccomics crimefighter hallucination christmastree gothamcity vigilante superhero violence darkhero fictionalcity supervillain superpowers deformed birdcage evilcircus christmasholiday timburton
429,7518,Over the Hedge,scheming raccoon fools mismatched family forest creatures helping repay debt food invading new suburban sprawl popped hibernating learns lesson family comedy animation family squirrel eatinganddrinking vororte garden grizzlybear entrapment suburbianidyll garbage forest turtle hidinginagarbagecontainer skunk racoon animal squirrel eatinganddrinking vororte garden grizzlybear entrapment suburbianidyll garbage forest turtle hidinginagarbagecontainer skunk racoon animal kareykirkpatrick timjohnson
430,11544,Lilo & Stitch,lonely hawaiian girl named lilo raised older sister nani parents die watch social worker cobra bubbles lilo adopts funny looking dog names stitch realize new best friend wacky alien created mad scientist jumba animation family sistersisterrelationship extraterrestrialtechnology hawaii adoption mutation alienlife-form alienphenomenons animation dog deadparents sistersisterrelationship extraterrestrialtechnology hawaii adoption mutation alienlife-form alienphenomenons animation dog deadparents chrissanders deandeblois
431,9986,Charlotte's Web,wilbur pig scared end season knows come time end dinner table hatches plan charlotte spider lives pen ensure never happen comedy family fantasy hero barn spider pig egg friendship spring uncle friends rescue survival talkinganimal grass family desk raincoat talkingpig hero barn spider pig egg friendship spring uncle friends rescue survival talkinganimal grass family desk raincoat talkingpig garywinick
432,8656,Deep Impact,seven mile wide space rock hurtling toward earth threatening obliterate planet president united states save world appoints tough nails veteran astronaut lead joint american russian crew space destroy comet impact meanwhile enterprising reporter uses smarts uncover scoop century action drama romance usapresident nasa metereologist spacemission comet naturaldisaster tsunami astronomer astronaut womandirector disastermovie usapresident nasa metereologist spacemission comet naturaldisaster tsunami astronomer astronaut womandirector disastermovie mimileder
433,146216,RED 2,retired agent frank moses reunites unlikely team elite operatives global quest track missing portable nuclear device action comedy crime thriller paris londonengland cia russia mi6 hiredkiller explodingairplane paris londonengland cia russia mi6 hiredkiller explodingairplane deanparisot
434,9291,The Longest Yard,pro quarter back paul crewe former college champion coach nate scarboro time prison asked put together team inmates take guards crewe enlists help scarboro coach inmates victory football game fixed turn quite another way comedy drama prison americanfootball prisoner blackmail supervisor sport prison americanfootball prisoner blackmail supervisor sport petersegal
435,55301,Alvin and the Chipmunks: Chipwrecked,playing around aboard cruise ship chipmunks chipettes accidentally overboard end marooned tropical paradise discover new turf deserted seems comedy fantasy family music animation sequel chipmunk cruiseship overboard sequel chipmunk cruiseship overboard mikemitchell
436,109418,Grown Ups 2,star comedy cast grown ups returns exciting new additions summertime laughs lenny adam sandler relocated family back small town friends grew time around grown ups ones learning lessons kids day notoriously full surprises last day school comedy dennisdugan
437,11665,Get Smart,identities secret agents control compromised chief promotes hapless eager analyst maxwell smart teams stylish capable agent spy whose cover remains intact work together thwart evil plans kaos crafty operative action comedy thriller dancing spy terrorist traitor airplane violin basedontvseries legs dancing spy terrorist traitor airplane violin basedontvseries legs petersegal
438,6964,Something's Gotta Give,harry sanborn aged music industry exec fondness younger women like marin latest trophy girlfriend things get little awkward harry suffers heart attack home marin mother erica left care erica doctor love triangle starts take shape drama comedy romance agedifference ladykiller womandirector agedifference ladykiller womandirector nancymeyers
439,11324,Shutter Island,world war soldier turned marshal teddy daniels investigates disappearance patient hospital criminally insane efforts compromised troubling visions also mysterious doctor drama thriller mystery basedonnovel island hurricane investigation psychiatrichospital u.s.marshal conspiracytheory 1950s basedonnovel island hurricane investigation psychiatrichospital u.s.marshal conspiracytheory 1950s martinscorsese
440,12193,Four Christmases,brad kate made something art form avoiding families holidays year foolproof plan bust big time stuck city airport departing flights canceled couple embarrassed see ruse exposed world overzealous television reporter brad kate left precious little choice swallow pride suffer rounds comedy romance drama holiday romanticcomedy dysfunctionalfamily christmas holiday romanticcomedy dysfunctionalfamily christmas sethgordon
441,9928,Robots,rodney copperbottom young robot inventor dreams making world better place evil ratchet takes big weld industries rodney dreams friends danger becoming obsolete animation comedy family sciencefiction inventor businessman robot dishonesty inventor businessman robot dishonesty chriswedge carlossaldanha
442,754,Face/Off,antiterrorism agent goes knife acquire likeness terrorist gather details bombing plot terrorist escapes custody undergoes surgery look like agent get close agent family action crime sciencefiction thriller undercover mexicanstandoff biologicalweapon facetransplant rageandhate fistfight hostility revenge deception tragedy shootout hospital boatchase losangeles explosion extremeviolence fbiagent prisonescape criminalgang flashback goldengun archvillain bulletballet undercover mexicanstandoff biologicalweapon facetransplant rageandhate fistfight hostility revenge deception tragedy shootout hospital boatchase losangeles explosion extremeviolence fbiagent prisonescape criminalgang flashback goldengun archvillain bulletballet johnwoo
443,10202,Bedtime Stories,skeeter bronson luck guy always telling bedtime stories niece nephew life turned upside fantastical stories makes entertainment inexplicably turn reality bewildered skeeter manage unruly fantasies outrageous characters situations mind morphed actual people events fantasy comedy family romance wishescometrue escapade disorder imaginary miraculousevent imaginarykingdom lifeturnedupsidedown nothinggoesright wishescometrue escapade disorder imaginary miraculousevent imaginarykingdom lifeturnedupsidedown nothinggoesright adamshankman
444,4147,Road to Perdition,mike sullivan works hit man crime boss john rooney sullivan views rooney father figure however son witness killing mike sullivan finds run attempt save life son time looking revenge wronged thriller crime drama basedongraphicnovel homework shotinthechin softboiledegg learningtodrive spoiledson scarredface thompsonsubmachinegun frostonawindow cauterizingawound libertyhalfdollar basedongraphicnovel homework shotinthechin softboiledegg learningtodrive spoiledson scarredface thompsonsubmachinegun frostonawindow cauterizingawound libertyhalfdollar sammendes
445,50546,Just Go with It,plastic surgeon romancing much younger schoolteacher enlists loyal assistant pretend soon wife order cover careless lie lies backfire assistant kids become involved everyone heads weekend hawaii change lives romance comedy beach fictitiousmarriage blackmail plasticsurgery marriage love beautifulwoman kidsandfamily beach fictitiousmarriage blackmail plasticsurgery marriage love beautifulwoman kidsandfamily dennisdugan
446,1701,Con Air,government puts rotten criminal eggs one airborne basket asking trouble say pass barf bag crooks control plane led creepy cyrus virus grissom watching every move released cameron poe rather reunite family action thriller crime prison ambush helicopter airport gasstation undercover mexicanstandoff bravery hijacking escape shootout u.s.marshal lasvegas explosion brutality violence convict desert warhero deaagent motorcyclechase prison ambush helicopter airport gasstation undercover mexicanstandoff bravery hijacking escape shootout u.s.marshal lasvegas explosion brutality violence convict desert warhero deaagent motorcyclechase simonwest
447,13027,Eagle Eye,jerry shaw rachel holloman two strangers whose lives suddenly thrown turmoil mysterious woman never met threatening lives family unseen caller uses everyday technology control actions push increasing danger events escalate jerry rachel become country wanted fugitives must figure happening mystery thriller action artificialintelligence washingtond.c. secretidentity hostage technology fbi pentagon twinbrother fbiagent artificialintelligence washingtond.c. secretidentity hostage technology fbi pentagon twinbrother fbiagent d.j.caruso
448,2289,Cold Mountain,classic story love devotion set backdrop american civil war wounded confederate soldier named inman deserts unit travels across south aiming return young wife ada left behind tend farm inman makes perilous journey home ada struggles keep home intact assistance ruby mysterious drifter sent help kindly neighbor drama lossoflover lossoffamily deserter lossoffather loveofone'slife lossoflover lossoffamily deserter lossoffather loveofone'slife anthonyminghella
449,20504,The Book of Eli,post apocalyptic tale lone man fights way across america order protect sacred book holds secrets saving humankind action thriller sciencefiction book post-apocalyptic dystopia faith blind book post-apocalyptic dystopia faith blind alberthughes allenhughes
450,9574,Flubber,professor phillip brainard absent minded professor works assistant weebo trying create substance new source energy save medfield college sweetheart sara president missed wedding twice afternoon third wedding professor brainard creates flubber allows objects fly air comedy family sciencefiction weddingvows inventor slime green flight madscientist wedding weddingvows inventor slime green flight madscientist wedding lesmayfield
451,11618,The Haunting,david marrow invites nell vance theo luke sanderson eerie isolated hill house subjects sleep disorder study unfortunate guests discover marrow far interested sinister mansion soon see true nature horror horror thriller fantasy mystery basedonnovel trauma castle hauntedhouse insomnia bone poster painting remake haunting childlabor audiorecording spiralstaircase evil loner researcher insomniac paranormalactivity logbook  strangenoise spook cherub basedonnovel trauma castle hauntedhouse insomnia bone poster painting remake haunting childlabor audiorecording spiralstaircase evil loner researcher insomniac paranormalactivity logbook  strangenoise spook cherub jandebont
452,2300,Space Jam,desperate attempt win basketball match earn freedom looney tunes seek aid retired basketball champion michael jordan animation comedy drama family fantasy sport basketball doctor basketballteam basketballgame referee basketballcourt tweetybird speedygonzales cartoonchicken sylvesterthecat cartoonrealitycrossover basketballhoop cartoonskunk sport basketball doctor basketballteam basketballgame referee basketballcourt tweetybird speedygonzales cartoonchicken sylvesterthecat cartoonrealitycrossover basketballhoop cartoonskunk joepytka
453,12096,The Pink Panther,coach france soccer team killed poisoned dart stadium end game expensive huge ring diamond pink panther disappears ambitious chief inspector dreyfus assigns worst police inspector jacques clouseau case action comedy crime mystery family robbery investigation inspector killer clouseau pinkpanther murderhunt robbery investigation inspector killer clouseau pinkpanther murderhunt shawnlevy
454,10200,The Day the Earth Stood Still,representative alien race went drastic evolution survive climate change klaatu comes earth assess whether humanity prevent environmental damage inflicted planet barred speaking united nations decides humankind shall exterminated planet survive drama sciencefiction thriller extraterrestrialtechnology spacecraft ultimatum evacuation panic government remake ufo alien endoftheworld giantrobot tank socialcommentary poweroutage interrogation environmentalism threat aliencontact centralpark messenger nanobots disintegration extraterrestrialtechnology spacecraft ultimatum evacuation panic government remake ufo alien endoftheworld giantrobot tank socialcommentary poweroutage interrogation environmentalism threat aliencontact centralpark messenger nanobots disintegration scottderrickson
455,8834,Conspiracy Theory,man obsessed conspiracy theories becomes target one theories turns true unfortunately order save figure theory action drama mystery thriller newyork cia helicopter assassin secret obsession taxidriver fbi paranoia wheelchair chase theory politics government control cover-up murder suspense conspiracy torture flashback target geronimo newsletter newyork cia helicopter assassin secret obsession taxidriver fbi paranoia wheelchair chase theory politics government control cover-up murder suspense conspiracy torture flashback target geronimo newsletter richarddonner
456,228150,Fury,last months world war april allies make final push european theater battle hardened army sergeant armored division named wardaddy commands sherman tank called fury five man crew deadly mission behind enemy lines outnumbered outgunned wardaddy men face overwhelming odds heroic attempts strike heart nazi germany war drama action worldwarii nazis war nazigermany panzer tank worldwarii nazis war nazigermany panzer tank davidayer
457,6068,Six Days Seven Nights,quinn grouchy pilot living good life south pacific agrees transfer savvy fashion editor robin tahiti ends stranded deserted island plane crashes pair avoid first forced team escape island pirates want heads action adventure comedy romance overleven familyguy overleven familyguy ivanreitman
458,41515,Yogi Bear,jellystone park losing business greedy mayor brown decides shut sell land means families longer able experience natural beauty outdoors even worse yogi boo boo tossed home ever known faced biggest challenge ever yogi must prove really smarter average bear boo boo join forces old nemesis ranger smith find way save jellystone park closing forever comedy family animation adventure picnic sandwich bear 3d yogi picnic sandwich bear 3d yogi ericbrevig
459,9023,Spirit: Stallion of the Cimarron,wild stallion travels across frontiers old west befriends young human finds true love mare western animation adventure comedy family humanbeing freedom mustang rivalry wildlife animation cavalry indianwar eyebrow wildhorse humanbeing freedom mustang rivalry wildlife animation cavalry indianwar eyebrow wildhorse kellyasbury lornacook
460,38317,Zookeeper,comedy zookeeper might great animals know anything birds bees man find love decides quit job zoo animal friends try stop teach mother nature knows best comes love comedy romance family talkinganimal scientist germanaccent ostrich monkey bullfrog cardealership duringcreditsstinger talkinganimal scientist germanaccent ostrich monkey bullfrog cardealership duringcreditsstinger frankcoraci
461,2157,Lost in Space,prospects continuing life earth year grim robinsons launched space colonize alpha prime inhabitable planet galaxy stowaway sabotages mission robinsons find hurtling uncharted space adventure family sciencefiction timetravel sabotage deepspaceexplorer timetravel sabotage deepspaceexplorer stephenhopkins
462,14462,The Manchurian Candidate,army unit ambushed first gulf war sergeant raymond shaw saved fellow soldiers commanding officer captain ben marco knocked unconscious brokering incident political capital shaw eventually becomes vice presidential nominee marco haunted dreams happened happen kuwait marco major investigates story begins unravel point questions happened possible entire unit kidnapped brainwashed believe shaw war hero part plot seize white house powerful people manchurian global corporation appear desperate stop finding drama thriller mystery senator gulfwar canoe kuwait conspiracy warhero u.s.congress implant senator gulfwar canoe kuwait conspiracy warhero u.s.congress implant jonathandemme
463,161795,Déjà Vu,shop owner dana englishman sean meet fall love first sight sean married dana marry business partner alex romance drama love american pin stranger ruby love american pin stranger ruby henryjaglom
464,159824,Hotel Transylvania 2,old old old fashioned vampire vlad arrives hotel impromptu family get together hotel transylvania collision supernatural old school modern day cool animation comedy family transylvania hotel witch technology magic mummy dracula skeleton onlychild backpacker marriage frankenstein wolfman zombie movingout invisibleman newlife transylvania hotel witch technology magic mummy dracula skeleton onlychild backpacker marriage frankenstein wolfman zombie movingout invisibleman newlife genndytartakovsky
465,49948,Fantasia 2000,blending lively music brilliant animation sequel original fantasia restores sorcerer apprentice adds seven new shorts animation family music orchestra musicalsegments orchestra musicalsegments jamesalgar donhahn gaëtanbrizzi paulbrizzi ericgoldberg hendelbutoy francisglebas pixotehunt
466,2135,The Time Machine,hoping alter events past century inventor instead travels years future finds humankind divided two warring races sciencefiction adventure action future timemachine future timemachine simonwells
467,9822,Mighty Joe Young,child living africa jill young saw mother killed protecting wild gorillas poachers led andrei strasser adult jill cares orphaned gorilla named joe due genetic anomaly feet tall gregg hara arrives california sees animal convinces jill joe would safest wildlife refuge strasser follows intent capturing joe action adventure family fantasy gorilla dyinganddeath gorilla dyinganddeath ronunderwood
468,9705,Swordfish,rogue agent gabriel shear determined get mitts billion stashed secret drug enforcement administration account wants cash fight terrorism lacks computer skills necessary hack government mainframe enter stanley jobson well encryption expert log anything action crime thriller femalenudity hacker terrorism violence ex-con wire losangelesinternationalairport(lax) misdirection aftercreditsstinger femalenudity hacker terrorism violence ex-con wire losangelesinternationalairport(lax) misdirection aftercreditsstinger dominicsena
469,1656,The Legend of Zorro,spent last years fighting injustice cruelty alejandro vega facing greatest challenge loving wife elena thrown house elena filed divorce found comfort arms count armand dashing french aristocrat alejandro knows something armand evil mastermind behind terrorist plot destroy united states marriage county future stake zorro save two unions late action adventure california spy fathersonrelationship mexico hero marriagecrisis swordfight divorce americancivilwar california spy fathersonrelationship mexico hero marriagecrisis swordfight divorce americancivilwar martincampbell
470,12159,What Dreams May Come,chris neilson dies find heaven amazing could ever dreamed one thing missing wife dies wife annie killed went hell chris decides risk eternity hades small chance able bring back heaven drama fantasy romance paradise soul underworld heaven painting hell afterlife spiritism paradise soul underworld heaven painting hell afterlife spiritism vincentward
471,9678,Little Nicky,lord darkness decides cede thrown three sons two powerful escape earth create kingdom action closes portal filtering sinful souls hell causes satan wither away must send weak beloved son little nicky earth return brothers hell comedy fantasy romance fathersonrelationship brothersisterrelationship mephisto bulldogg fathersonrelationship brothersisterrelationship mephisto bulldogg stevenbrill
472,4442,The Brothers Grimm,folklore collectors con artists jake grimm travel village village pretending protect townsfolk enchanted creatures performing exorcisms however put test encounter real magical curse haunted forest real magical beings requiring genuine courage adventure fantasy action comedy thriller brotherbrotherrelationship literature aftercreditsstinger brotherbrotherrelationship literature aftercreditsstinger terrygilliam
473,75,Mars Attacks!,come peace green men mars mean invade planet armed irresistible weapons cruel sense humor star studded cast must play victim alien fun games comedy homage science fiction films comedy fantasy sciencefiction savingtheworld totaldestruction whitehouse mars usapresident cataclysm lasergun ambassador congress pest flyingsaucer savingtheworld totaldestruction whitehouse mars usapresident cataclysm lasergun ambassador congress pest flyingsaucer timburton
474,330770,Evolution,year old nicolas lives mother seaside housing estate place ever sees activity hospital boys village forced undergo strange medical trials attempt disrupt phases evolution mystery drama horror nurse sea beach boy pregnant blood womandirector nurse sea beach boy pregnant blood womandirector lucilehadzihalilovic
475,9433,The Edge,plane carrying wealthy charles morse crashes alaskan wilderness together two passengers photographer robert assistant stephen charles devises plan help reach civilization however biggest obstacle might elements even kodiak bear stalking could robert charles suspects affair wife would mind seeing dead action adventure drama photographer grizzlybear wilderness airplane supermodel emergencylanding suspense survival bear animalhorror photographer grizzlybear wilderness airplane supermodel emergencylanding suspense survival bear animalhorror leetamahori
476,19959,Surrogates,set futuristic world humans live isolation interact surrogate robots cop forced leave home first time years order investigate murders others surrogates action sciencefiction thriller clone dystopia clone dystopia jonathanmostow
477,11973,Thirteen Days,dramatisation cuban missile crisis nuclear standoff ussr sparked discovery americans missle bases established soviet allied island cuba shown perspective president john kennedy staff advisors drama thriller usapresident atomicbomb johnf.kennedy kubakrise threat usapresident atomicbomb johnf.kennedy kubakrise threat rogerdonaldson
478,11228,Daylight,group armed robbers fleeing police head new jersey tunnel run right trucks transporting toxic waste spectacular explosion follows results ends tunnel collapsing handful people survived explosion peril kit latura man skill knowledge lead band survivors tunnel structure collapses action adventure thriller taxi newjersey helicopter river hero taxidriver raceagainsttime guard survival disaster newyorkcity explosion poweroutage dog trapped flood tunnel christmas trappedunderground actionhero taxi newjersey helicopter river hero taxidriver raceagainsttime guard survival disaster newyorkcity explosion poweroutage dog trapped flood tunnel christmas trappedunderground actionhero robcohen
479,77951,Walking With Dinosaurs,walking dinosaurs film depicting life like dinosaur characters set photo real landscapes transports audiences prehistoric world existed million years ago film based documentary television miniseries walking dinosaurs produced bbc walking dinosaurs produced evergreen studios company produced happy feet released october animation family adventure dinosaur 3d dinosaur 3d barrycook neilnightingale
480,5491,Battlefield Earth,year man match psychlos greedy manipulative race aliens quest ultimate profit led powerful terl psychlos stripping earth clean natural resources using broken remnants humanity slaves left human race descended near primitive state captured tyler save mankind action sciencefiction war basedonnovel post-apocalyptic dystopia mining fighterjet alieninvasion scientology cavemen bureaucrat cityruin basedonnovel post-apocalyptic dystopia mining fighterjet alieninvasion scientology cavemen bureaucrat cityruin rogerchristian
481,10715,Looney Tunes: Back in Action,bugs bunny daffy duck feuding ways tired playing second fiddle bugs daffy decided leave studio good aided warner bros humor impaired vice president comedy kate houghton releases contract instructs security guard aspiring stunt man drake capture escort daffy studio lot animation comedy family spy duck bunny wretch filmindustry liveactionandanimation spy duck bunny wretch filmindustry liveactionandanimation joedante
482,10197,Nine,arrogant self centered movie director guido contini finds struggling find meaning purpose script latest film endeavor week left shooting begins desperately searches answers inspiration wife mistress muse mother drama music romance memory sidewalkcafe roomkey drivingacar coastline stairway searchformeaning sequins singingphotograph slidingdownapole costumedesigner duringcreditsstinger 1960s memory sidewalkcafe roomkey drivingacar coastline stairway searchformeaning sequins singingphotograph slidingdownapole costumedesigner duringcreditsstinger 1960s robmarshall
483,9562,Timeline,group archaeological students become trapped past retrieve professor group must survive century france long enough rescued action adventure sciencefiction professor timetravel quantummechanics hundredyears'war excavation laroque knight medievaltimes professor timetravel quantummechanics hundredyears'war excavation laroque knight medievaltimes richarddonner
484,9922,The Postman,highways ways dreams better tomorrow scattered survivors across unites states apocalyptic wasteland comes enigmatic drifter mule knack shakespeare something yet undiscovered power inspire hope drama adventure usa post postman army apocalypse usa post postman army apocalypse kevincostner
485,9447,Babe: Pig in the City,babe fresh victory sheepherding contest returns farmer hoggett farm farmer hoggett injured unable work babe big city save farm adventure comedy drama family fantasy piggybank shortageofmoney pig farm piglet talkinganimal talkingdog dog chimpanzee talkingpig piggybank shortageofmoney pig farm piglet talkinganimal talkingdog dog chimpanzee talkingpig georgemiller
486,274854,The Last Witch Hunter,modern world holds many secrets far astounding witches still live among vicious supernatural creatures intent unleashing black death upon world putting end human race armies witch hunters battled unnatural enemy centuries including kaulder valiant warrior many years ago slayed powerful witch queen decimating followers process moments right death queen cursed kaulder immortality forever separating beloved wife daughter today kaulder last living hunter spent immortal life tracking rogue witches yearning long lost family fantasy action adventure newyork witch uprising witchhunter newyork witch uprising witchhunter breckeisner
487,8870,Red Planet,astronauts search solutions save dying earth searching mars mission terribly awry thriller action sciencefiction mars future astronaut science catastrophe mars future astronaut science catastrophe antonyhoffman
488,9992,Arthur and the Invisibles,arthur spirited ten year old whose parents away looking work whose eccentric grandfather missing several years lives grandmother country house two days repossessed torn turned block flats unless arthur grandfather returns sign papers pay family debt arthur discovers key success lies descent land minimoys creatures larger tooth grandfather helped relocate garden somewhere among hidden pile rubies arthur stout heart save day romance beckons well villain lurks adventure fantasy animation family grandfathergrandsonrelationship wretch treasurehunt disappearance family fantasyworld grandfathergrandsonrelationship wretch treasurehunt disappearance family fantasyworld lucbesson
489,36970,Oceans,ecological drama documentary filmed throughout globe part thriller part meditation vanishing wonders sub aquatic world documentary family ocean sea fish whale duringcreditsstinger ocean sea fish whale duringcreditsstinger jacquesperrin jacquescluzaud
490,10077,A Sound of Thunder,hunter sent back prehistoric era runs path must leave causes chain reaction alters history disastrous ways thriller sciencefiction adventure action dyinganddeath timetravel romance dinosaur dyinganddeath timetravel romance dinosaur peterhyams
491,76649,Pompeii,set pompeii tells epic story milo slave turned invincible gladiator finds race time save true love cassia beautiful daughter wealthy merchant unwillingly betrothed corrupt roman senator mount vesuvius erupts torrent blazing lava milo must fight way arena order save beloved magnificent pompeii crumbles around action adventure history romance drama gladiator arena gladiatorfight lava roman forbiddenlove naturaldisaster epic disaster slave towninpanic vulcan volcaniceruption pompeii 3d gladiator arena gladiatorfight lava roman forbiddenlove naturaldisaster epic disaster slave towninpanic vulcan volcaniceruption pompeii 3d paulw.s.anderson
492,293644,Top Cat Begins,top cat arrived charm way hearts ever wonder scheming feline got start well top cat begins reveals origins everything know love classic comedy hero follows adventure crazy seen believed comedy animation 3d 3d andréscouturier
493,453,A Beautiful Mind,princeton university john nash struggles make worthwhile contribution serve legacy world mathematics finally makes revolutionary breakthrough eventually earn nobel prize graduate school turns teaching becoming romantically involved student alicia meanwhile government asks help breaking soviet codes soon gets involved terrifying conspiracy plot nash grows paranoid discovery turns entire world upside alicia help able recover mental strength regain status great mathematician know today drama romance individual schizophrenia massachusetts loveofone'slife intelligence mathematician marketeconomy economictheory princetonuniversity nobelprize mathematicaltheorem m.i.t. mathematics delusion individual schizophrenia massachusetts loveofone'slife intelligence mathematician marketeconomy economictheory princetonuniversity nobelprize mathematicaltheorem m.i.t. mathematics delusion ronhoward
494,8587,The Lion King,young lion cub named simba wait king uncle craves title stop nothing get family animation drama lossofparents wildboar uncle shaman redemption king scar hyena meerkat lossofparents wildboar uncle shaman redemption king scar hyena meerkat rogerallers robminkoff
495,72545,Journey 2: The Mysterious Island,sean anderson partners mom boyfriend mission find grandfather thought missing mythical island adventure action sciencefiction mission mysteriousisland missingperson duringcreditsstinger 3d mission mysteriousisland missingperson duringcreditsstinger 3d bradpeyton
496,109451,Cloudy with a Chance of Meatballs 2,disastrous food storm first film flint friends forced leave town flint accepts invitation idol chester join live corp company tasked clean island best inventors world create technologies betterment mankind flint discovers machine still operates creates mutant food beasts like living pickles hungry tacodiles shrimpanzees apple pie thons friends must return save world animation family comedy inventor food scientist inventor food scientist codycameron krispearn
497,9533,Red Dragon,former fbi agent graham almost killed savage hannibal cannibal lecter choice face seems lecter one help graham track new serial killer crime thriller horror psychopath serialkiller fbiagent psychopath serialkiller fbiagent brettratner
498,2023,Hidalgo,set story pony express courier travels arabia compete horse hidalgo dangerous race massive contest prize adventure sends pair around world western adventure horserace horse racehorse horserace horse racehorse joejohnston
499,71880,Jack and Jill,jack sadelstein successful advertising executive los angeles beautiful wife kids dreads one event year thanksgiving visit twin sister jill jill neediness passive aggressiveness maddening jack turning normally tranquil life upside comedy duringcreditsstinger duringcreditsstinger dennisdugan
500,584,2 Fast 2 Furious,major double cross former police officer brian conner teams con buddy roman pearce transport shipment dirty money shady miami based import export dealer carter verone guys actually working undercover agent monica fuentes bring verone action crime thriller miami carrace sportscar losangeles car automobileracing miami carrace sportscar losangeles car automobileracing johnsingleton
501,309809,The Little Prince,based best seller book little prince movie tells story little girl lives resignation world efficiency work dogmas everything change accidentally discovers neighbor tell story little prince met adventure animation fantasy philosophy utopia airplane adventure dystopia littleboy growingup neighbor motherdaughterrelationship school oldman littlegirl crazy basedonchildren'sbook story socialdifferences 3d philosophy utopia airplane adventure dystopia littleboy growingup neighbor motherdaughterrelationship school oldman littlegirl crazy basedonchildren'sbook story socialdifferences 3d markosborne
502,4858,The Invasion,washington psychologist carol bennell colleague ben driscoll two people earth aware epidemic running rampant city discover alien virus aboard crashed space shuttle transforms anyone comes contact unfeeling drones sleep carol realizes son holds key stopping spread plague races find late sciencefiction thriller remake alien escape alieninvasion alieninfection sleeping doppelganger newsreport textmessaging siren contamination remake alien escape alieninvasion alieninfection sleeping doppelganger newsreport textmessaging siren contamination oliverhirschbiegel jamesmcteigue
503,17711,The Adventures of Rocky & Bullwinkle,rocky bullwinkle living finances made reruns cartoon show boris natasha somehow manage crossover reality team fearless leader evil criminal turned media mogul evil plans sleeve rocky bullwinkle must stop three wreak havoc action adventure animation comedy family adventure cartoon comedy breakingthefourthwall talkingtothecamera roadmovie celebritycameo adventure cartoon comedy breakingthefourthwall talkingtothecamera roadmovie celebritycameo desmcanuff
504,328111,The Secret Life of Pets,"quiet life terrier named max upended owner takes duke stray max instantly dislikes animation family pet bunny anthropomorphism dog animal apartmentbuilding sewer terrier manhattan,newyorkcity rodent mongrel pet bunny anthropomorphism dog animal apartmentbuilding sewer terrier manhattan,newyorkcity rodent mongrel chrisrenaud"
505,8698,The League of Extraordinary Gentlemen,prevent world war breaking famous characters victorian literature band together battle cunning villain fantasy action thriller sciencefiction savingtheworld vampire bite men invisibleman captainnemo allanquatermain venezia immortal savingtheworld vampire bite men invisibleman captainnemo allanquatermain venezia immortal stephennorrington
506,93456,Despicable Me 2,gru recruited anti villain league help deal powerful new super criminal animation comedy family secretagent bakery fallinginlove fatherdaughterrelationship duringcreditsstinger firstdate minions 3d secretagent bakery fallinginlove fatherdaughterrelationship duringcreditsstinger firstdate minions 3d pierrecoffin chrisrenaud
507,602,Independence Day,july giant alien mothership enters orbit around earth deploys several dozen saucer shaped destroyer spacecraft quickly lay waste major cities around planet july united states conducts coordinated counterattack fails july plan devised gain access interior alien mothership space order plant nuclear missile action adventure sciencefiction spacecraft patriotism countdown independence invasion war ufo extraterrestrial spaceship alien battle spacecraft patriotism countdown independence invasion war ufo extraterrestrial spaceship alien battle rolandemmerich
508,330,The Lost World: Jurassic Park,four years jurassic park genetically bred dinosaurs ran amok multimillionaire john hammond shocks chaos theorist ian malcolm revealing hammond breeding beasties secret location malcolm paleontologist ladylove wildlife videographer join expedition document lethal lizards natural behavior action packed thriller adventure action sciencefiction exoticisland dna paleontology tyrannosaurusrex velociraptor sandiego dinosaur jurassicpark animalhorror exoticisland dna paleontology tyrannosaurusrex velociraptor sandiego dinosaur jurassicpark animalhorror stevenspielberg
509,953,Madagascar,zoo animals leave comforts man made habitats exotic adventure animated family film escaping zoo four friends lion hippo zebra giraffe sent back africa ship capsizes stranding madagascar island populated crazy critters pals must adapt jungle life new roles wild animals family animation lion hippopotamus giraffe penguin zebra lion hippopotamus giraffe penguin zebra ericdarnell tommcgrath
510,9693,Children of Men,chaotic world humans longer procreate former activist agrees help transport miraculously pregnant woman sanctuary sea child birth may help scientists save future humankind drama action thriller sciencefiction policestate hippie rebel miracle future dystopia chaos aging childlessness faith survival birth dying policestate hippie rebel miracle future dystopia chaos aging childlessness faith survival birth dying alfonsocuarón
511,36657,X-Men,two mutants rogue wolverine come private academy kind whose resident superhero team men must oppose terrorist organization similar powers adventure action sciencefiction mutant marvelcomic superhero basedoncomicbook superhuman mutant marvelcomic superhero basedoncomicbook superhuman bryansinger
